,translation,reol,Act,Chapter,type,code
19642,弄错了传来声音的地方,hiro,02,01,Trial,10
19643,是希罗的手机响了,hiro,02,01,Trial,10
19644,有自动打碎玻璃的机关,hiro,02,01,Trial,10
19645,有人将梅露露的手机偷放在我身上,hiro,02,01,Trial,10
19646,按手机……？,hiro,02,01,Trial,10
19647,那时候，你在做什么？莫非是在远程操控手机？,hiro,02,01,Trial,10
19648,才没有呢。我在试着发送聊天消息哦。,margo,02,01,Trial,10
19649,我给奈叶香，还有米莉亚她们发送了消息♡,margo,02,01,Trial,10
19650,……都是些无聊的内容。不值得一提。,nanoka,02,01,Trial,10
19651,……可、可以的话，还是希望你别再发奇怪的内容了～……,miria,02,01,Trial,10
19652,哎呀，奇怪的内容具体是指哪些呢？,margo,02,01,Trial,10
19653,这、这个嘛……！？,miria,02,01,Trial,10
19654,呃，对了，我们还聊了直播的幕后技术之类的话题吧～……！,miria,02,01,Trial,10
19655,比如说隐藏背景用的绿幕，还有还有，让声音听起来像从耳边或远处传来的空间音效之类的……！,miria,02,01,Trial,10
19656,怎么啦怎么啦？对直播有兴趣？如果你真的很想学，我可以教你哦？,coco,02,01,Trial,10
19657,不不，大叔我还是不太适合这些东西……！,miria,02,01,Trial,10
19658,……那时候我们正好在这边房间也聊着这些话题。,leia,02,01,Trial,10
19659,所以玛格当时在发送消息这件事应该是真的没错。,leia,02,01,Trial,10
19660,……在那期间，宝生玛格确实一步都没有离开过房间。,nanoka,02,01,Trial,10
19661,总之，重要的不是【我做了什么】哦？,margo,02,01,Trial,10
19662,而是【如何在案发现场准备了能发出声音的东西】哦？,margo,02,01,Trial,10
19663,那就是遗留在现场的东西……也就是【我的手机】发出了声音。,hiro,02,01,Trial,10
19664,玛格看准时机，远程操控了我的手机——,hiro,02,01,Trial,10
19665,如果有设置来电铃声或者闹钟，那就完全有可能。,hiro,02,01,Trial,10
19666,那么，希罗，能让我看一下你的手机吗？,margo,02,01,Trial,10
19667,如果是【我打了电话让希罗的手机发出声音】……那应该会留下通话记录吧？,margo,02,01,Trial,10
19668,而且，如果希罗没说错，那么手机的来电铃声应该被设置成了【玻璃破碎的声音】才对……,margo,02,01,Trial,10
19669,希罗的手机里，有录下那样的声音吗？,margo,02,01,Trial,10
19670,（呃……！我的手机里根本不存在这种声音……！）,hiro,02,01,Trial,10
19671,（虽然我可以作伪证，声称清除了数据……）,hiro,02,01,Trial,10
19672,（但是其他数据都还在，反而会招人可疑……）,hiro,02,01,Trial,10
19673,这样可是不对的，希罗，你怎么可以只凭臆测就认定别人是凶手——,margo,02,01,Trial,10
19674,这会害其他人开始怀疑你哦♡,margo,02,01,Trial,10
19675,（可恶……！玛格这个家伙……！）,hiro,02,01,Trial,10
19676,（她肯定早就预料到我会这样反驳了……！）,hiro,02,01,Trial,10
19677,（……从当时的状况来看，案发现场只有我的手机有可能发出声音……）,hiro,02,01,Trial,10
19678,（但是大家都的确听到了声音。那么……那道声音究竟是怎样弄出来的呢……？）,hiro,02,01,Trial,10
19679,其实很简单。现场一定设置了某种能自动打碎瓶子的机关。,hiro,02,01,Trial,10
19680,在发现尸体前40分钟，真凶玛格杀害了梅露露后，在现场设置了某种机关。,hiro,02,01,Trial,10
19681,例如，将瓶子不稳定地摆放在高处，并且用冰块提供支撑；那么当冰块融化时，瓶子自然就会掉落摔碎。,hiro,02,01,Trial,10
19682,你就是在现场设置了这样的机关。,hiro,02,01,Trial,10
19683,真厉害啊，希罗♡,margo,02,01,Trial,10
19684,竟然能想到各种各样的诡计。简直就像个杀人犯一样。,margo,02,01,Trial,10
19685,可是，现场并没有留下那样的痕迹哦？,margo,02,01,Trial,10
19686,是你做了手脚，掩盖了真实情况。又或者，我们遗漏了什么地方——,hiro,02,01,Trial,10
19687,希罗，你刚才这么说过吧？,margo,02,01,Trial,10
19688,现场的玻璃瓶碎片只有一个玻璃瓶的量，而且那就是蕾雅听到的【40分钟前响起的声音】的真相……,margo,02,01,Trial,10
19689,……！这……！,hiro,02,01,Trial,10
19690,如果真如你所说，打碎瓶子这件事是尸体发现前一刻才发生的——,margo,02,01,Trial,10
19691,那么，在尸体发现40分钟前响起的，又是什么声音呢？,margo,02,01,Trial,10
19692,唔…………！,hiro,02,01,Trial,10
19693,真让人头疼啊，希罗……你说话总是前后矛盾——,margo,02,01,Trial,10
19694,这样下去，我们都不敢再继续相信你了哦♡,margo,02,01,Trial,10
19695,（可恶……！玛格这个家伙……！）,hiro,02,01,Trial,10
19696,（她肯定早就预料到我会这样反驳了……！）,hiro,02,01,Trial,10
19697,（……从当时的状况来看，案发现场只有我的手机有可能发出声音……）,hiro,02,01,Trial,10
19698,（但是大家都的确听到了声音。那么……那道声音究竟是怎样弄出来的呢……？）,hiro,02,01,Trial,10
19699,……不知什么时候有人把梅露露的手机塞进我的衣服里了。,hiro,02,01,Trial,10
19700,如果在杀害梅露露时，就提前将手机藏在我的衣服里，也并非不可能——,hiro,02,01,Trial,10
19701,——那也是不可能的哦，希罗。,margo,02,01,Trial,10
19702,就假设我那时伪装成了梅露露好了，你看怎么样？,margo,02,01,Trial,10
19703,如此一来，我当时就应该用梅露露的手机打过电话。,margo,02,01,Trial,10
19704,可是在那之后，我根本没有接近过尸体。这一点奈叶香可以作证。,margo,02,01,Trial,10
19705,那手机就是在发现尸体之后放进去的。这样的话……,hiro,02,01,Trial,10
19706,玻璃破碎声，是在发现尸体【之前】响起的……,margo,02,01,Trial,10
19707,如果那道声音是从梅露露的手机里发出的……那我就不可能在之后再偷放手机。,margo,02,01,Trial,10
19708,很遗憾，希罗……你的推理，在时间先后顺序上就存在着矛盾呢♡,margo,02,01,Trial,10
19709,（可恶……！玛格这个家伙……！）,hiro,02,01,Trial,10
19710,（她肯定早就预料到我会这样反驳了……！）,hiro,02,01,Trial,10
19711,（……从当时的状况来看，案发现场只有我的手机有可能发出声音……）,hiro,02,01,Trial,10
19712,（但是大家都的确听到了声音。那么……那道声音究竟是怎样弄出来的呢……？）,hiro,02,01,Trial,10
19713,……呵，还以为你有什么杀手锏呢。,hiro,02,01,Trial,10
19714,…………,margo,02,01,Trial,10
19715,所谓的证词根本就不重要。,hiro,02,01,Trial,10
19716,玛格根本不需要在案发现场发出声音。这样一来，现场也就不需要梅露露的手机发声了。,hiro,02,01,Trial,10
19717,玛格用来制造出【玻璃破碎声】的方法就是……,hiro,02,01,Trial,10
19718,第二个玻璃瓶,@choice |#0201Trial10_Choice006|,02,01,Trial,10
19719,玛格的手机,@choice |#0201Trial10_Choice007|,02,01,Trial,10
19720,魔法,@choice |#0201Trial10_Choice008|,02,01,Trial,10
19721,使用了第二个玻璃瓶。,hiro,02,01,Trial,10
19722,第二个……？你的意思是说，她用的瓶子跟现场发现的玻璃瓶不是同一个？,nanoka,02,01,Trial,10
19723,没错，玛格事先准备了另一个玻璃瓶。,hiro,02,01,Trial,10
19724,她把那个瓶子扔在自己房间门前的走廊上，将它打碎……,hiro,02,01,Trial,10
19725,如果事先把它装在袋子里，就能轻松回收碎片了。,hiro,02,01,Trial,10
19726,……这不太可能吧。,nanoka,02,01,Trial,10
19727,就算宝生玛格有第二个玻璃瓶，如果不用相当大的力气砸，是很难打碎瓶子的……,nanoka,02,01,Trial,10
19728,也就是说，她需要移动到自己房间门口附近，然后做出幅度较大的投掷动作才行。,nanoka,02,01,Trial,10
19729,……我并没有看到她做出过什么可疑的举动。,nanoka,02,01,Trial,10
19730,不要太小看奈叶香了哦，希罗♡,margo,02,01,Trial,10
19731,（我并没有小看她……）,hiro,02,01,Trial,10
19732,（……目前我们还没有找到，能证明声音是伪造的实体证据）,hiro,02,01,Trial,10
19733,（但是……如果使用了【那个】，会不会连声音都可以重现……？）,hiro,02,01,Trial,10
19734,玛格她在自己的房间里，用自己的手机发出了声音。,hiro,02,01,Trial,10
19735,她事先录制好玻璃破碎的声音，然后在即将发现尸体的那个时间点播放了它。,hiro,02,01,Trial,10
19736,……这不可能。,nanoka,02,01,Trial,10
19737,我和宝生玛格待在同一个房间……尽管我并没有时时刻刻盯着她——,nanoka,02,01,Trial,10
19738,但我完全没有听到宝生玛格的手机发出声音……,nanoka,02,01,Trial,10
19739,如果从手机里发出的声音，大到连莲见蕾雅她们房间都能听得见，那我肯定会注意到的。,nanoka,02,01,Trial,10
19740,建议你还是重新思考一下吧，二阶堂希罗。,nanoka,02,01,Trial,10
19741,（被人提出建议了……）,hiro,02,01,Trial,10
19742,（……目前我们还没有找到，能证明声音是伪造的实体证据）,hiro,02,01,Trial,10
19743,（但是……如果使用了【那个】，会不会连声音都可以重现……？）,hiro,02,01,Trial,10
19744,那就是……你的魔法。,hiro,02,01,Trial,10
19745,你的魔法是【模仿】，也就是所谓的【口技】……,hiro,02,01,Trial,10
19746,既然你能模仿别人的声音，那么能模仿【玻璃破碎的声音】也不出奇吧？,hiro,02,01,Trial,10
19747,……哦，你的说法真有意思。,margo,02,01,Trial,10
19748,不过……你明白的吧？希罗。,margo,02,01,Trial,10
19749,你的主张是有漏洞的……,margo,02,01,Trial,10
19750,当时我和奈叶香同处一室，要是在近距离弄出玻璃破碎的声音，她不可能注意不到的吧？,margo,02,01,Trial,10
19751,哦？这可不一定。,hiro,02,01,Trial,10
19752,如果你用这个方法，就能瞒过近在咫尺的奈叶香。这个方法就是——,hiro,02,01,Trial,10
19753,说谎,@choice |#0201Trial10_Choice009|,02,01,Trial,10
19754,空间音效,@choice |#0201Trial10_Choice010|,02,01,Trial,10
19755,手机,@choice |#0201Trial10_Choice011|,02,01,Trial,10
19756,你说了谎，转移了奈叶香的注意力。,hiro,02,01,Trial,10
19757,比如说【房间深处有虫子】之类的，随便找了个借口，好让她注意不到走廊方向的动静。,hiro,02,01,Trial,10
19758,……你觉得我会相信那种骗小孩的把戏吗？,nanoka,02,01,Trial,10
19759,而且，那时候我几乎没和宝生玛格说过话。,nanoka,02,01,Trial,10
19760,仅有的几句交谈里也并没有任何能勾起我注意的内容……,nanoka,02,01,Trial,10
19761,二阶堂希罗，我可以保证，你的推理是错的。,nanoka,02,01,Trial,10
19762,（被斩钉截铁地否定了……！）,hiro,02,01,Trial,10
19763,（同处一室的玛格如果做出了可疑举动，奈叶香不可能注意不到）,hiro,02,01,Trial,10
19764,（但是，如果玛格的魔法真的【能模仿任何声音】——）,hiro,02,01,Trial,10
19765,（我是不是应该【假设她可以重现】现实世界中存在的所有声音种类呢？）,hiro,02,01,Trial,10
19766,玛格用自己的手机分散了奈叶香的注意力。,hiro,02,01,Trial,10
19767,玛格把手机放到房间深处，用某种方式令手机发出声音，好让她注意不到走廊方向的动静。,hiro,02,01,Trial,10
19768,……我不是说过了吗，二阶堂希罗。,nanoka,02,01,Trial,10
19769,在发现尸体之前，【宝生玛格一直在按手机】……,nanoka,02,01,Trial,10
19770,这是我刚刚才作证的。,nanoka,02,01,Trial,10
19771,……我觉得你应该好好听人说话，二阶堂希罗。,nanoka,02,01,Trial,10
19772,（被教训了……）,hiro,02,01,Trial,10
19773,（奈叶香作证说，她的注意力并没有被分散……）,hiro,02,01,Trial,10
19774,（……同处一室的玛格如果做出了可疑举动，奈叶香不可能注意不到）,hiro,02,01,Trial,10
19775,（但是，如果玛格的魔法真的【能模仿任何声音】——）,hiro,02,01,Trial,10
19776,（我是不是应该【假设她可以重现】现实世界中存在的所有声音种类呢？）,hiro,02,01,Trial,10
19777,她用魔法重现了，连声音来源方向都可以指定的……【空间音效】。,hiro,02,01,Trial,10
19778,这样一来，即使实际听见的声音是从近处发出的，也能让人误以为声音是从远处传来。,hiro,02,01,Trial,10
19779,而且【玻璃破碎声】还是一种很短促的声音，如果在毫无心理准备的情况下听到，误判声音的来源方向也并不出奇。,hiro,02,01,Trial,10
19780,还是说，你有办法断定这种可能性根本不存在？我想听听当时在场的奈叶香你的意见。,hiro,02,01,Trial,10
19781,……我无法否定这个说法。,nanoka,02,01,Trial,10
19782,毕竟，我也并没有时刻提防着宝生玛格。,nanoka,02,01,Trial,10
19783,……非常感谢你的宝贵证词。,hiro,02,01,Trial,10
19784,至于蕾雅她们四人，就更不用说了。,hiro,02,01,Trial,10
19785,因为从蕾雅她们的房间来看，玛格和奈叶香的房间正好处在案发现场的方向。,hiro,02,01,Trial,10
19786,对蕾雅她们而言，根本无从判断声音究竟是来自案发现场，还是玛格的房间。,hiro,02,01,Trial,10
19787,这就是你使用的诡计。我没说错吧？玛格。,hiro,02,01,Trial,10
19788,……呵呵。,margo,02,01,Trial,10
19789,呵呵呵……呵呵呵呵呵……♡,margo,02,01,Trial,10
19790,真有意思……希罗。你的推理，真是太精彩了……♡,margo,02,01,Trial,10
19791,不过呢，希罗。你的推理自始至终都缺乏证据。,margo,02,01,Trial,10
19792,还是说，你有办法拿出证据？……拿出证明我就是凶手的证据。,margo,02,01,Trial,10
